collaboration_id,platform_id,metric_date,impressions,unique_reach,clicks,likes,shares,comments,leads,conversions,revenue_generated,is_verified,lead_quality_score
296,6,2024-01-06,145870,87893,21078,27019,624,1199,,,,True,
296,6,2024-01-11,382509,226278,50662,73056,7908,420,,,,True,
296,6,2023-12-31,222506,160519,31171,3285,7939,3161,,,,True,
296,6,2024-01-13,270193,149454,35416,50345,3340,6324,,,,True,
296,6,2023-12-30,121500,94381,15291,5650,5117,2372,,,,False,
297,1,2024-01-20,163814,106711,7456,19500,6356,3517,,,,True,
297,1,2024-01-07,459819,275375,9843,8711,18660,1638,,,,True,
297,1,2024-01-12,128711,78104,11582,10277,6129,2304,,,,True,
297,1,2023-12-28,303637,168087,12411,49652,13133,4299,,,,True,
297,1,2024-01-22,258944,148746,20205,3909,673,3343,,,,True,
298,1,2024-01-28,68431,42844,9621,5650,1174,1979,,,,True,
298,1,2024-01-11,424728,263143,41981,49057,7100,3369,,,,True,
298,1,2023-12-27,136221,79633,11991,21135,2830,1972,,,,True,
298,2,2023-12-23,118171,75989,16761,15911,4254,2130,,,,True,
298,2,2024-01-16,355087,262944,45410,60408,11474,5219,,,,True,
298,2,2024-01-09,119852,74037,5631,19216,4515,2631,,,,True,
299,2,2022-04-21,470736,334221,7553,31849,20613,6460,,,,True,
299,2,2022-05-01,442840,259114,10177,33409,866,4820,,,,True,
299,2,2022-04-02,254071,143661,23681,43510,11346,2905,,,,True,
299,2,2022-03-19,466996,298722,35876,78488,2873,1160,,,,True,
299,2,2022-04-26,302558,209308,16015,28869,4600,6823,,,,True,
299,2,2022-04-23,242372,144201,21604,23418,2218,5043,,,,True,
299,6,2022-05-01,359784,238920,46828,54295,560,4886,,,,True,
299,6,2022-04-22,382660,279050,53229,73177,13842,4907,,,,True,
299,6,2022-03-22,69819,57911,8339,7017,2207,1815,,,,True,
299,6,2022-04-14,467310,320978,43674,46260,17798,3247,,,,True,
299,6,2022-03-20,433254,291094,27154,45244,12942,11481,,,,True,
299,6,2022-05-22,484312,330887,50277,12701,22942,11148,,,,True,
299,6,2022-04-21,65093,38340,6092,2783,2172,126,,,,True,
300,5,2022-07-11,101473,76644,12043,2015,812,1916,,,,True,
300,5,2022-06-30,132741,84154,1746,11444,4740,238,,,,True,
300,5,2022-06-25,497342,329913,73550,29408,6018,13725,,,,True,
300,5,2022-07-04,180744,134891,6633,16836,7974,1874,,,,True,
300,6,2022-06-16,253413,193764,4256,40353,10950,2200,,,,True,
300,6,2022-06-22,434625,311498,21825,43891,20604,3527,,,,True,
300,6,2022-08-08,303883,224729,35570,33078,449,1773,,,,True,
300,6,2022-07-18,163563,134343,13758,1836,2147,2269,,,,True,
300,6,2022-07-06,159193,133911,9730,25810,3900,4127,,,,True,
301,5,2022-08-11,95095,53501,10564,18132,881,782,,,,True,
301,5,2022-08-25,252439,141430,34308,32330,9122,2639,,,,True,
301,5,2022-08-01,217925,180169,31206,34297,7285,3630,,,,True,
301,5,2022-08-13,275480,215706,8905,49105,6985,6877,,,,True,
301,5,2022-07-25,132409,104660,16257,15598,5304,799,,,,True,
301,5,2022-06-08,248954,205315,22615,17139,1650,309,,,,True,
301,5,2022-08-30,96314,68630,7793,9582,187,315,,,,False,
302,5,2022-08-06,77643,58568,8718,10455,91,1705,,,,True,
302,5,2022-07-14,156505,103288,7515,13410,4219,2968,,,,True,
302,5,2022-07-18,365496,208495,48092,22339,7798,9634,,,,True,
302,5,2022-08-31,388327,215665,9193,16508,13345,6820,,,,True,
302,5,2022-06-15,90053,71823,3797,13242,334,1486,,,,True,
302,5,2022-06-24,153778,118483,21602,25058,1673,2708,,,,True,
302,5,2022-06-07,499804,348874,68119,70407,5793,8252,,,,True,
303,4,2022-06-11,80993,50113,5360,1971,3023,1329,,,,True,
303,4,2022-06-16,52783,38863,3929,1487,167,216,,,,True,
303,4,2022-07-08,319950,270154,46891,43887,754,1518,,,,True,
303,4,2022-07-17,69022,38919,8888,2719,2517,775,,,,True,
303,4,2022-08-01,370139,220165,32984,62900,15448,6545,,,,True,
303,4,2022-08-20,395787,274274,22823,16104,18034,4340,,,,True,
304,2,2022-10-09,421016,307892,30358,26801,3822,657,7495,,,True,24
304,2,2022-10-02,241405,154695,31452,48047,11634,6645,3923,,,True,64
304,2,2022-09-30,306067,206170,19578,23171,1501,8522,2142,,,True,23
304,2,2022-10-05,342930,247777,50322,55015,8237,4813,12073,,,True,59
304,2,2022-10-14,414374,285224,14113,63309,6446,8049,1402,,,True,47
305,6,2022-10-13,58338,37993,3900,8464,937,1571,1039,,,False,57
305,6,2022-10-14,82651,60667,7437,12806,999,2307,1575,,,True,58
305,6,2022-10-01,154122,106539,20186,29682,4885,3376,3873,,,True,49
305,6,2022-10-08,220150,167248,17085,22190,1594,5831,2586,,,True,30
305,6,2022-10-05,137705,100272,19168,7154,5413,1059,3811,,,True,21
305,6,2022-10-04,141234,116784,13859,2986,835,1501,2310,,,True,10
305,6,2022-10-06,60084,46603,2151,2681,974,174,371,,,True,22
305,1,2022-09-29,139905,82230,13354,7320,6850,2618,3956,,,True,31
305,1,2022-10-01,161023,96464,14577,21110,6741,4657,3088,,,True,50
305,1,2022-10-07,359318,242407,38481,57357,14396,1218,5319,,,False,59
306,1,2022-10-04,389392,249350,43613,21374,6579,871,4391,,,True,33
306,1,2022-10-12,301781,169414,44058,6205,4747,4268,2946,,,True,30
306,1,2022-10-11,76862,52687,6029,13065,2734,785,1294,,,True,44
306,1,2022-10-01,149471,90102,6696,12870,3758,771,1515,,,True,24
306,3,2022-10-10,160815,134567,17005,13837,312,1650,1751,,,True,37
306,3,2022-10-07,415308,351933,24314,44663,11769,3094,3991,,,True,35
306,3,2022-10-08,433559,304914,58474,24622,20281,3356,7899,,,True,42
306,3,2022-10-02,356603,218404,12591,19149,5777,9096,1109,,,True,34
306,3,2022-10-13,11844,8765,1011,547,487,65,111,,,False,29
306,3,2022-10-12,480671,274841,8050,27505,3591,1816,459,,,True,15
307,4,2022-10-09,140365,103900,15125,8694,1187,2776,3354,,,True,57
307,4,2022-10-14,206686,132623,4344,26439,3967,2437,312,,,True,71
307,4,2022-09-29,420341,333666,59601,65754,1972,1531,6697,,,True,73
307,4,2022-10-11,183631,140413,7574,25860,5683,1535,1821,,,True,68
307,4,2022-10-08,458982,317217,25999,47950,17471,5223,7470,,,True,72
308,5,2022-03-25,215237,134266,27461,19761,8072,1052,,,,True,
308,5,2022-05-07,352481,264672,29997,27948,16734,4774,,,,True,
308,5,2022-03-19,5353,4347,54,496,24,11,,,,True,
308,5,2022-04-07,165332,121045,16919,17390,3069,3292,,,,True,
308,1,2022-03-12,479124,397664,7610,74473,1369,1092,,,,True,
308,1,2022-04-11,401732,311861,45228,68864,14824,7390,,,,True,
308,1,2022-03-27,269692,190762,23737,30262,3006,2467,,,,True,
308,1,2022-03-30,205359,153389,13147,11537,5468,2632,,,,True,
308,1,2022-04-26,371549,264058,22041,40949,12843,10420,,,,True,
308,1,2022-03-06,24484,20760,2396,3319,482,729,,,,True,
309,2,2022-03-23,251721,210130,27698,10006,273,4911,,,,True,
309,2,2022-04-20,353466,265321,46329,33583,11304,5049,,,,True,
309,2,2022-05-03,148725,82590,12226,22034,5336,272,,,,True,
309,2,2022-03-25,26565,20736,2510,5072,703,487,,,,True,
309,2,2022-05-09,299183,197870,29863,22698,4463,5059,,,,True,
309,2,2022-03-07,468006,268555,30071,28105,1277,6368,,,,True,
309,2,2022-03-04,379674,256415,23600,66441,6660,5790,,,,True,
309,1,2022-04-10,430954,289019,64456,24693,16278,6727,,,,True,
309,1,2022-04-17,344339,234725,31816,13031,12488,1689,,,,True,
309,1,2022-04-27,181956,123467,21139,9215,7051,3894,,,,True,
309,1,2022-03-08,127353,70748,4840,10432,4417,1903,,,,True,
309,1,2022-04-16,84851,68041,2128,5413,2082,463,,,,True,
309,1,2022-04-18,75775,47646,1368,14491,3622,713,,,,True,
310,4,2023-04-18,266461,225974,29520,36372,7919,4520,,,,True,
310,4,2023-04-15,444381,310530,43706,24445,11549,2185,,,,True,
310,4,2023-03-30,205878,126484,7886,33100,3051,3347,,,,True,
311,4,2023-03-29,117626,75734,11305,14998,1420,178,,,,True,
311,4,2023-04-02,374773,237378,26712,44203,18036,4861,,,,True,
311,4,2023-04-15,217194,168624,6812,27724,7594,2479,,,,True,
311,3,2023-04-07,172102,127278,3062,7146,2278,819,,,,True,
311,3,2023-04-06,150954,84788,9587,14935,6461,4421,,,,True,
311,3,2023-04-18,188942,108385,11649,22131,591,1626,,,,True,
311,3,2023-04-30,446585,329896,52745,47471,20320,4808,,,,True,
311,3,2023-04-11,226655,127614,19473,7208,2222,4033,,,,True,
311,3,2023-04-21,290601,185453,14110,37960,769,4983,,,,True,
312,3,2023-04-02,169823,135644,20963,29302,2515,1661,,,,False,
312,3,2023-04-17,84423,66675,3911,9751,1122,1416,,,,True,
312,3,2023-04-05,380182,217140,50017,20755,1811,4426,,,,True,
312,3,2023-04-27,39126,31350,5164,7181,99,212,,,,True,
312,3,2023-04-09,331482,240705,8966,19914,2305,7658,,,,True,
312,3,2023-04-16,214810,118558,4712,12910,10010,5123,,,,True,
313,6,2023-04-04,355202,259217,47730,52567,7477,6043,,,,True,
313,6,2023-04-03,152263,86640,2487,9097,2248,1026,,,,True,
313,6,2023-04-05,54839,31985,7134,9455,1757,551,,,,True,
313,6,2023-04-17,179704,148523,19342,9699,2952,783,,,,True,
313,6,2023-04-24,350995,193281,18832,6080,6562,364,,,,True,
313,6,2023-04-09,415937,234725,62351,34695,2455,8383,,,,True,
313,6,2023-04-18,276572,169761,3609,8260,11244,3113,,,,True,
314,3,2023-04-17,172530,129124,13135,10536,634,3803,,,,False,
314,3,2023-04-27,113114,91323,15975,6837,3539,2017,,,,True,
314,3,2023-04-05,275888,188964,26098,14797,8501,5940,,,,True,
314,3,2023-04-06,322869,205563,11628,41880,15565,985,,,,True,
314,3,2023-04-26,9371,5784,653,1534,170,264,,,,True,
314,5,2023-03-30,439075,246260,6035,48923,9175,4670,,,,True,
314,5,2023-04-19,50108,30050,2085,857,2336,81,,,,True,
314,5,2023-04-28,152854,127659,10088,18937,6720,1830,,,,True,
314,5,2023-04-22,306620,243729,28433,32705,8070,4461,,,,True,
314,5,2023-04-04,129714,87114,3231,25652,5985,1845,,,,True,
314,5,2023-05-01,395547,226072,30884,75784,17095,7895,,,,True,
314,5,2023-04-18,476266,306230,17916,23040,23585,986,,,,True,
315,2,2023-07-16,301302,229304,20861,5993,840,5684,,,,True,
315,2,2023-07-21,49167,30995,2513,9317,2000,525,,,,True,
315,2,2023-07-15,235244,149096,10005,32101,6217,4762,,,,True,
316,6,2023-07-25,252181,197419,3457,12637,3145,2035,,,,False,
316,6,2023-07-16,491653,382082,26331,69814,14600,3059,,,,True,
316,6,2023-07-17,182943,112387,11713,5710,6813,2716,,,,True,
316,6,2023-07-23,123895,71999,9121,23873,5399,2866,,,,True,
316,6,2023-07-15,81644,51591,6477,12028,3798,545,,,,True,
317,3,2023-07-25,438591,323031,57545,59289,8777,6203,,,,True,
317,3,2023-07-27,368180,211141,51381,20570,10768,8814,,,,True,
317,3,2023-07-22,252999,208780,16362,47582,5588,2933,,,,True,
317,3,2023-07-20,53593,37156,2254,3788,1648,237,,,,True,
317,3,2023-07-19,204228,120673,2742,29107,6082,3830,,,,True,
317,3,2023-07-24,195007,151137,12683,16794,8026,3221,,,,True,
317,3,2023-07-17,8666,5030,445,1695,282,99,,,,False,
317,1,2023-07-21,249765,189492,36841,36869,12311,3129,,,,True,
317,1,2023-07-18,79623,52442,2202,13409,2609,839,,,,True,
317,1,2023-07-24,91534,61037,1602,1748,451,2635,,,,True,
317,1,2023-07-16,350316,273672,6219,57947,7630,4569,,,,True,
318,5,2023-07-20,329123,231795,9710,8776,4054,776,,,,True,
318,5,2023-07-22,268932,159202,31446,29814,4261,7845,,,,True,
318,5,2023-07-18,327914,185392,34514,62474,15001,8124,,,,True,
318,5,2023-07-26,251147,147764,26204,12916,1006,5096,,,,True,
318,5,2023-07-27,259388,195288,36872,25570,8242,4984,,,,True,
318,5,2023-07-23,472906,393271,68911,69839,2099,2372,,,,True,
319,1,2023-07-18,276416,212334,18151,17859,6787,782,,,,True,
319,1,2023-07-28,376825,232502,5301,17341,5210,1648,,,,True,
319,1,2023-07-16,319031,198316,25823,22397,10099,5787,,,,True,
319,1,2023-07-14,242952,165295,2938,13684,2925,4311,,,,True,
319,1,2023-07-20,300164,231201,30677,58750,2357,8131,,,,True,
319,1,2023-07-17,465475,344693,30872,44825,2785,5602,,,,True,
319,1,2023-07-15,242246,175616,22941,31171,4051,6284,,,,True,
319,4,2023-07-19,135838,86988,11251,20976,1788,3767,,,,True,
319,4,2023-07-28,402494,306315,34573,42819,17602,10718,,,,True,
319,4,2023-07-23,411098,345868,16818,37391,900,8846,,,,False,
319,4,2023-07-20,295112,206550,6470,21675,10453,5377,,,,True,
319,4,2023-07-18,364487,206567,36318,30560,16237,8609,,,,True,
320,2,2025-06-05,374442,287916,53782,71595,8960,1636,5090,,,True,55
320,2,2025-06-20,12289,7556,450,1310,55,296,42,,,True,37
320,2,2025-07-14,325154,236332,46560,32189,3947,4619,13001,,,True,43
320,2,2025-08-11,435962,286732,34197,52308,16748,1288,9931,,,True,36
320,2,2025-06-11,237184,149622,5205,5273,8086,7030,1513,,,False,31
320,2,2025-06-18,372998,264198,11480,28899,17879,5381,1811,,,True,30
320,2,2025-06-01,497564,356595,55846,20136,5568,11990,10373,,,True,26
320,6,2025-06-03,87599,64690,13069,10173,2282,654,3623,,,True,34
320,6,2025-08-03,21112,17235,2229,2303,230,126,357,,,True,38
320,6,2025-06-17,400267,330579,34530,15360,452,1952,2279,,,True,22
320,6,2025-08-11,289075,184568,24937,16807,9827,3951,5713,,,True,36
321,1,2025-06-25,328025,252385,18308,23973,11329,513,5295,,,False,53
321,1,2025-08-18,60700,44646,6459,9471,2172,287,1739,,,True,75
321,1,2025-07-19,7244,4440,83,694,53,74,7,,,True,72
321,1,2025-07-10,1978,1506,72,121,15,48,8,,,True,62
321,1,2025-06-07,107827,77882,15881,16802,855,3099,913,,,True,87
321,1,2025-06-19,218364,166576,8943,19693,9846,2917,1309,,,True,76
321,6,2025-05-31,196487,124481,8916,37164,3946,2680,1034,,,False,88
321,6,2025-06-30,360043,257063,18225,53838,10104,1402,4232,,,True,69
321,6,2025-06-25,157431,93326,22410,26405,1468,173,1846,,,True,68
321,6,2025-05-30,3683,2376,46,463,149,69,13,,,True,79
321,6,2025-07-01,377377,295052,10228,63749,13475,4453,2296,,,True,78
322,2,2024-11-23,333926,214129,19694,20533,1270,7107,4495,,,True,62
322,2,2024-12-28,91913,76428,10520,12730,2775,216,806,,,True,67
322,2,2025-01-20,407501,243582,22594,43294,9101,2553,3645,,,True,73
322,2,2025-01-26,93387,62621,3823,18378,1358,1684,1117,,,True,75
322,2,2024-12-11,188585,149114,15975,30462,253,4340,2679,,,True,84
322,2,2025-01-14,419549,342626,53733,70104,3117,7831,14680,,,True,79
322,2,2025-01-12,172716,144716,20301,23410,3257,4576,1244,,,True,77
323,4,2024-12-28,357340,216730,26046,43795,9957,547,3291,,,True,40
323,4,2025-01-12,75366,51448,3392,11737,2597,267,499,,,True,55
323,4,2025-01-19,468270,376798,68141,55435,21384,997,16294,,,True,44
323,4,2025-02-01,88521,53507,10509,4272,3165,1616,1513,,,True,20
323,4,2024-11-28,103133,65147,7277,15695,759,1621,1414,,,True,51
323,4,2024-11-30,378783,234157,40211,70048,5589,10292,9454,,,True,52
323,3,2025-02-02,332584,273353,18614,28219,1125,7885,4881,,,True,28
323,3,2025-01-17,255172,197618,34057,35356,11289,1332,4814,,,True,57
323,3,2025-01-29,294531,238049,24061,31626,1808,6896,2756,,,True,34
323,3,2025-02-01,245558,164223,10799,35663,11033,306,550,,,True,45
323,3,2024-12-03,149695,109972,22039,25662,7064,2986,2739,,,True,55
323,3,2025-01-15,359108,294539,36744,62920,5808,1507,10683,,,True,53
323,3,2024-11-30,475309,379535,54249,16984,15386,13242,6575,,,True,26
324,1,2025-01-01,131302,85643,13303,14170,6056,2095,3840,,,True,53
324,1,2025-01-28,298133,230227,22267,37306,11733,8651,3138,,,True,48
324,1,2024-11-30,397033,244925,41319,28854,13353,9577,2810,,,True,41
324,1,2025-01-06,432414,266118,22884,7523,18251,9127,1469,,,True,30
324,1,2024-11-20,51807,41026,6612,5102,1036,1374,1464,,,True,34
324,1,2024-12-20,13890,10314,143,1479,162,249,12,,,True,33
325,4,2024-12-28,68602,57363,3884,10668,2515,514,936,,,True,43
325,4,2024-12-23,358786,283566,19413,14401,4541,7583,4420,,,True,17
325,4,2024-11-18,236686,141245,22057,4778,1856,1114,2579,,,True,21
325,4,2024-12-17,222735,175440,12509,3639,2875,2528,1776,,,True,22
325,4,2024-12-11,22468,18513,692,399,147,186,68,,,True,15
325,4,2025-01-08,489842,385941,43548,79291,19672,2068,3920,,,True,58
325,4,2024-12-30,486604,364369,11218,63562,11874,10822,2764,,,True,48
325,6,2025-01-07,340819,211667,37289,5118,6790,3140,7061,,,True,19
325,6,2024-11-30,2791,2319,172,199,131,49,10,,,True,40
325,6,2024-12-06,174998,118755,13993,17952,4796,4245,1789,,,True,36
325,6,2024-12-08,72274,50335,9402,3354,2633,201,2064,,,False,30
325,6,2025-02-02,272893,164658,31070,15390,7835,5977,9189,,,True,25
325,6,2025-01-25,222844,182049,19786,10008,7709,1190,3780,,,True,27
326,6,2023-06-21,405910,296983,28589,76442,9599,11208,,,,True,
326,6,2023-05-14,179156,134987,6121,3691,5306,1263,,,,True,
326,6,2023-06-28,17887,12290,1679,3217,817,216,,,,True,
326,5,2023-07-23,388804,283391,35349,31806,12749,2042,,,,False,
326,5,2023-05-25,177276,109432,13695,7148,8165,393,,,,True,
326,5,2023-05-31,293695,172627,8912,15948,6961,6669,,,,True,
326,5,2023-05-30,409132,231667,20477,47596,10252,6833,,,,True,
326,5,2023-07-15,414313,248568,35900,15580,8539,2225,,,,True,
326,5,2023-07-21,272371,217673,31219,4058,1328,8146,,,,True,
326,5,2023-05-10,302973,216935,41269,17920,10749,3515,,,,True,
327,3,2023-06-04,443335,319361,55233,73666,14492,11835,,,,True,
327,3,2023-07-02,231166,137934,22623,42579,11550,1416,,,,True,
327,3,2023-06-22,238027,170197,25536,23603,6623,3940,,,,False,
327,3,2023-05-02,2389,1894,257,147,39,34,,,,True,
328,3,2023-06-25,474918,348801,38001,45693,21914,7991,,,,True,
328,3,2023-05-12,274415,155974,25746,29473,13571,7385,,,,True,
328,3,2023-05-19,37829,28834,4381,2226,848,39,,,,True,
329,4,2023-05-10,203500,156408,13368,21959,8129,641,,,,True,
329,4,2023-07-22,336706,225736,17773,33559,14689,8520,,,,True,
329,4,2023-07-06,76178,52552,6346,13753,3361,1757,,,,True,
329,4,2023-06-24,70511,50555,4268,13874,2393,622,,,,True,
329,4,2023-05-05,415632,230842,37719,10916,12977,8622,,,,True,
329,4,2023-06-12,274335,187095,38498,8919,290,4367,,,,True,
330,4,2023-07-02,245520,182828,27359,5012,10194,660,,,,True,
330,4,2023-05-14,223138,187996,20318,33265,6751,3154,,,,True,
330,4,2023-06-16,478656,305430,10364,9671,23333,1750,,,,True,
330,4,2023-05-22,299684,248002,5146,29700,12271,4613,,,,True,
330,4,2023-05-06,15220,11688,177,291,274,142,,,,True,
330,4,2023-07-01,360202,280518,35206,51736,11263,702,,,,False,
330,6,2023-07-19,248682,156846,18526,35222,8335,7006,,,,True,
330,6,2023-06-30,455663,332517,25052,79623,22509,10342,,,,True,
330,6,2023-06-16,399002,239440,12444,54260,13702,9234,,,,True,
330,6,2023-07-17,340472,204190,16812,29569,2225,8027,,,,True,
331,5,2023-10-25,472598,387256,17141,45904,18557,8868,,,,True,
331,5,2023-11-18,233356,183610,28345,19867,6790,5534,,,,True,
331,5,2023-11-14,199373,141569,22747,36105,7693,227,,,,True,
331,5,2023-11-04,180595,126221,4041,29109,2845,3623,,,,True,
331,5,2023-10-26,273635,174984,30456,29574,1330,2438,,,,True,
331,6,2023-10-25,385574,217286,23044,22572,6633,6702,,,,True,
331,6,2023-10-30,229472,140604,10597,35642,3797,6711,,,,True,
331,6,2023-11-03,57794,33471,1521,8170,218,1232,,,,True,
331,6,2023-11-09,363821,294142,52645,20939,12440,9828,,,,True,
331,6,2023-11-05,350887,297776,19302,18334,3204,2821,,,,True,
331,6,2023-10-29,216532,126743,22355,4317,7209,4757,,,,True,
331,6,2023-11-02,144678,109659,18692,1675,5527,3856,,,,True,
332,1,2023-11-01,489360,288857,27840,35751,13597,2816,,,,True,
332,1,2023-10-28,456493,372183,35514,73230,19792,9965,,,,True,
332,1,2023-11-04,34179,27553,4190,3397,1178,637,,,,True,
332,1,2023-11-12,234781,150615,2509,10132,3086,3337,,,,True,
332,1,2023-11-08,378542,270389,17144,37908,15113,2357,,,,True,
332,1,2023-11-14,41668,28642,3327,4654,1692,457,,,,True,
332,4,2023-11-06,482573,338300,48675,46543,23966,7826,,,,True,
332,4,2023-11-07,173852,110910,9755,10260,4023,1660,,,,True,
332,4,2023-11-19,146060,80520,20233,27164,1120,4109,,,,True,
332,4,2023-11-12,112188,75702,15108,1191,1916,2070,,,,True,
333,5,2023-11-03,132184,87646,5933,16461,850,3353,,,,True,
333,5,2023-11-14,277316,176346,14211,34600,6010,6617,,,,True,
333,5,2023-10-26,62800,51893,1242,4925,1768,795,,,,True,
333,5,2023-11-15,368146,304264,48408,8025,17359,5336,,,,True,
333,5,2023-11-11,176287,129392,14558,30782,8536,698,,,,False,
333,5,2023-10-30,370937,218541,36720,24818,4879,2664,,,,True,
333,2,2023-11-18,476784,332612,40605,62358,4260,4600,,,,True,
333,2,2023-11-13,185124,125053,24181,29983,1138,3543,,,,True,
333,2,2023-11-15,366730,203278,31624,16628,16612,6105,,,,True,
333,2,2023-11-17,475594,317947,9921,67734,7439,9062,,,,True,
334,6,2025-03-05,42393,29966,594,5486,1186,684,,,,True,
334,6,2025-03-15,40359,33556,5572,4416,1108,546,,,,False,
334,6,2025-02-28,485637,313153,69601,30001,14509,10551,,,,True,
334,6,2025-03-04,163114,98305,13083,6475,5699,2682,,,,True,
334,6,2025-03-06,463670,260026,14640,26003,15682,11755,,,,True,
334,6,2025-03-03,323930,230676,42560,31567,12905,7412,,,,True,
334,6,2025-03-02,391509,234045,4834,68442,18513,6329,,,,True,
334,4,2025-03-07,71899,48764,6170,9781,1262,1054,,,,True,
334,4,2025-03-08,387834,257372,5456,21799,507,11566,,,,True,
334,4,2025-03-10,294645,182075,14027,57246,14105,356,,,,True,
334,4,2025-03-05,282013,174359,11579,36991,5076,7397,,,,True,
335,1,2025-03-08,101623,84978,2852,16544,4280,1574,,,,True,
335,1,2025-02-28,19663,11144,1106,1465,363,352,,,,True,
335,1,2025-03-03,494126,290421,36920,74928,16696,2307,,,,True,
335,1,2025-03-06,428221,354284,31149,78451,6978,2455,,,,True,
335,1,2025-02-26,400690,307748,12555,30057,6101,5171,,,,True,
336,4,2025-03-11,154206,89636,10513,29993,4215,4421,,,,True,
336,4,2025-03-07,306569,207362,36729,19694,13367,4398,,,,True,
336,4,2025-03-13,441640,347142,58440,36312,661,12786,,,,True,
336,4,2025-02-22,352403,291870,16576,48460,8976,2685,,,,True,
336,2,2025-03-12,149095,106350,8385,16636,6855,2041,,,,False,
336,2,2025-02-23,445628,301677,14543,61810,6161,4487,,,,True,
336,2,2025-03-15,355699,285469,51307,32059,909,4611,,,,True,
336,2,2025-02-26,312262,202005,5708,10762,11304,2353,,,,True,
337,4,2025-03-09,455133,353985,13712,23908,8391,7710,,,,True,
337,4,2025-02-21,467689,381767,55425,11403,12861,697,,,,True,
337,4,2025-02-24,429687,264488,31790,72687,4592,5460,,,,False,
337,4,2025-02-28,333888,249341,26290,35787,7872,9997,,,,True,
337,4,2025-03-15,192292,140843,19692,15371,6758,3434,,,,True,
337,4,2025-03-08,185811,155749,10719,13976,5375,5446,,,,False,
337,4,2025-02-23,180122,116586,18155,25358,3593,3121,,,,True,
338,3,2022-07-14,293656,181267,17119,11889,4796,6587,,,,True,
338,3,2022-08-07,192899,114393,27126,36468,8645,4520,,,,True,
338,3,2022-09-03,262970,157573,30584,22333,4300,6925,,,,True,
338,3,2022-08-15,372621,225619,19343,67987,9345,8050,,,,True,
338,3,2022-08-05,31979,25300,500,5222,244,616,,,,True,
338,3,2022-07-09,462768,290906,17745,49724,18027,2361,,,,True,
339,4,2022-08-15,412471,247713,61409,72937,6187,9225,,,,True,
339,4,2022-07-30,105501,89633,7502,6859,4424,2510,,,,True,
339,4,2022-07-22,47819,28825,5275,7953,2159,549,,,,True,
339,4,2022-07-11,86884,57002,7822,10492,347,154,,,,True,
339,1,2022-09-15,474580,282925,24843,5481,13350,8654,,,,True,
339,1,2022-08-01,410350,239708,50057,61877,15085,3185,,,,True,
339,1,2022-07-11,372771,246053,7310,18908,14385,7112,,,,True,
339,1,2022-07-17,468423,322511,40547,12443,11797,4412,,,,True,
339,1,2022-09-21,403154,235824,5494,16702,2108,8538,,,,True,
339,1,2022-07-30,44321,37592,687,2885,1910,764,,,,True,
340,3,2022-09-15,303745,201672,20564,49758,2652,1334,,,,True,
340,3,2022-07-06,354971,256542,32874,38157,1574,2588,,,,True,
340,3,2022-09-09,294933,226543,31695,8222,14155,2292,,,,True,
340,3,2022-09-07,452739,334035,35525,89833,22055,9794,,,,True,
340,3,2022-09-20,36783,30286,805,6365,429,621,,,,True,
340,3,2022-09-05,324709,189807,26257,50303,4947,3347,,,,True,
340,3,2022-07-08,59227,36824,2299,2380,2274,1752,,,,True,
340,2,2022-09-13,40667,25491,3362,6355,728,1015,,,,True,
340,2,2022-08-16,182298,141342,5740,26327,6015,985,,,,True,
340,2,2022-08-24,198326,154053,7785,16844,8315,4006,,,,True,
340,2,2022-07-03,264651,203364,6085,51543,8976,7759,,,,True,
340,2,2022-09-01,404486,330321,46801,79095,19650,11596,,,,True,
341,6,2022-09-16,12406,6874,1155,786,568,322,,,,True,
341,6,2022-08-17,208754,157802,9264,30475,10302,1709,,,,True,
341,6,2022-07-26,31572,17641,793,4401,840,39,,,,False,
341,6,2022-07-07,260272,210818,4996,35041,7394,1754,,,,True,
341,6,2022-08-23,156866,96417,2241,24000,2752,2588,,,,True,
341,6,2022-08-20,150086,122245,12883,16504,1567,3959,,,,True,
341,6,2022-08-28,245929,159980,27669,41743,6185,1259,,,,True,
342,2,2022-09-07,389885,246525,21167,68366,4431,9088,,,,True,
342,2,2022-07-18,221136,173484,32051,40838,5848,1279,,,,True,
342,2,2022-08-16,225086,157263,19922,11068,8060,1500,,,,True,
342,2,2022-09-08,441524,326936,13401,24592,809,3746,,,,True,
342,2,2022-08-12,134369,91598,11104,11895,6050,1199,,,,True,
342,5,2022-08-03,68798,38635,2883,6666,1232,405,,,,True,
342,5,2022-07-12,210024,117864,9749,22586,260,840,,,,True,
342,5,2022-08-19,141719,88704,2993,13249,3919,3046,,,,True,
342,5,2022-07-29,369099,244998,7227,32729,7263,1460,,,,True,
342,5,2022-08-31,16777,13554,2228,410,441,97,,,,True,
342,5,2022-07-11,12105,9500,700,1752,172,353,,,,True,
343,3,2022-07-17,266081,206457,37114,50338,12925,7918,,,,True,
343,3,2022-07-31,47426,40150,5832,2262,2086,978,,,,True,
343,3,2022-06-28,165525,104983,9487,19474,5636,3947,,,,False,
343,3,2022-07-15,121540,103034,15699,3356,5810,2389,,,,True,
343,5,2022-06-16,360680,211976,8605,62352,17431,5015,,,,True,
343,5,2022-06-25,109373,72970,9214,12213,3636,2883,,,,True,
343,5,2022-08-02,170811,136874,16797,2405,6782,1130,,,,False,
343,5,2022-07-15,375961,274965,8235,52545,17082,737,,,,True,
