collaboration_id,creator_id,campaign_id,brand_id,company_id,creator_name,niche,follower_count,platform_name,brand_name,industry,company_name,campaign_name,campaign_type,campaign_goal,start_date,end_date,budget,campaign_duration_days,content_type,payment_amount,metric_date,impressions,unique_reach,clicks,likes,shares,comments,leads,conversions,revenue_generated,is_verified,lead_quality_score,engagement_rate,ctr,unique_reach_rate,cpm,cpl,cpa,roas,conversion_rate,lead_conversion_rate,impressions_per_day,budget_utilisation_pct
215,180,68,36,19,Martha Bailey,Beauty,631116,Youtube,"Bentley, Byrd and Orr",Fitness,"Dyer, Potter and Mack","Bentley, Byrd and Orr Digitized disintermediate benchmark Conversion Drive",Product Review,Conversion,2024-02-11,2024-05-05,98281.01,84,Reel,21223.53,2024-03-09,441561,353817,28219,28750,5551,5716,,2522,90710.73,True,,9.06,6.39,,,,8.42,4.27,8.94,,5256.68,21.59
215,180,68,36,19,Martha Bailey,Beauty,631116,Youtube,"Bentley, Byrd and Orr",Fitness,"Dyer, Potter and Mack","Bentley, Byrd and Orr Digitized disintermediate benchmark Conversion Drive",Product Review,Conversion,2024-02-11,2024-05-05,98281.01,84,Reel,21223.53,2024-04-09,119981,91397,8661,22055,3601,974,,107,26949.29,True,,22.20,7.22,,,,198.35,1.27,1.24,,1428.35,21.59
216,260,69,37,19,Kimberly Fritz,Gaming,581750,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,14482.78,2022-11-21,287806,238851,10253,12907,6074,7445,2848,,,True,68,9.18,3.56,,,5.09,,,,27.78,3737.74,20.74
216,260,69,37,19,Kimberly Fritz,Gaming,581750,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,14482.78,2023-01-09,43115,31659,5085,4134,1410,581,531,,,True,68,14.21,11.79,,,27.27,,,,10.44,559.94,20.74
216,260,69,37,19,Kimberly Fritz,Gaming,581750,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,14482.78,2023-01-18,424301,338564,27244,64821,12329,2938,5991,,,True,72,18.88,6.42,,,2.42,,,,21.99,5510.40,20.74
216,260,69,37,19,Kimberly Fritz,Gaming,581750,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,14482.78,2022-12-04,364145,267783,46863,55943,17982,618,12229,,,True,90,20.47,12.87,,,1.18,,,,26.10,4729.16,20.74
217,282,69,37,19,Ronald Potter,Tech,1558924,Instagram,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,19660.37,2022-12-27,73375,58592,7867,1551,2402,1267,1897,,,True,46,7.11,10.72,,,10.36,,,,24.11,952.92,28.16
217,282,69,37,19,Ronald Potter,Tech,1558924,Instagram,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,19660.37,2023-01-31,210987,159261,15188,18430,2339,5344,3654,,,True,66,12.38,7.20,,,5.38,,,,24.06,2740.09,28.16
217,282,69,37,19,Ronald Potter,Tech,1558924,Instagram,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,19660.37,2022-12-06,303475,251665,31762,53756,7360,8607,6195,,,True,80,22.97,10.47,,,3.17,,,,19.50,3941.23,28.16
218,166,69,37,19,Jackie Clements,Tech,1092246,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,21141.27,2022-11-29,81197,54857,4482,14443,893,1975,743,,,True,86,21.32,5.52,,,28.45,,,,16.58,1054.51,30.28
218,166,69,37,19,Jackie Clements,Tech,1092246,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,21141.27,2023-01-26,376919,285944,32030,72066,4706,10042,7003,,,True,83,23.03,8.50,,,3.02,,,,21.86,4895.05,30.28
218,166,69,37,19,Jackie Clements,Tech,1092246,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,21141.27,2022-12-09,159090,120292,15839,22517,1039,1814,3031,,,True,74,15.95,9.96,,,6.98,,,,19.14,2066.10,30.28
218,166,69,37,19,Jackie Clements,Tech,1092246,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,21141.27,2023-01-20,199929,145877,3776,14913,5476,1300,536,,,True,70,10.85,1.89,,,39.44,,,,14.19,2596.48,30.28
218,166,69,37,19,Jackie Clements,Tech,1092246,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,21141.27,2022-12-04,142872,88523,19679,21584,2088,3400,4977,,,True,71,18.95,13.77,,,4.25,,,,25.29,1855.48,30.28
218,166,69,37,19,Jackie Clements,Tech,1092246,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Digitized eco-centric customer loyalty Launch Campaign 2025,Affiliate,Lead Generation,2022-11-19,2023-02-04,69824.88,77,Blog,21141.27,2023-01-29,364218,274434,41394,35883,9979,4740,7264,,,True,57,13.89,11.37,,,2.91,,,,17.55,4730.10,30.28
219,100,70,37,19,Amy Martinez,Fitness,1191846,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,41075.75,2024-12-13,277168,200661,32091,50321,980,3328,8431,,,True,57,19.71,11.58,,,4.87,,,,26.27,15398.22,47.88
219,100,70,37,19,Amy Martinez,Fitness,1191846,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,41075.75,2024-12-12,345570,204776,44574,37007,5909,2347,7229,,,True,27,13.10,12.90,,,5.68,,,,16.22,19198.33,47.88
219,100,70,37,19,Amy Martinez,Fitness,1191846,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,41075.75,2024-12-08,29020,24117,4260,2563,453,404,264,,,True,23,11.78,14.68,,,155.59,,,,6.20,1612.22,47.88
219,100,70,37,19,Amy Martinez,Fitness,1191846,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,41075.75,2024-12-15,283312,158494,28242,49458,12208,4015,4251,,,True,62,23.18,9.97,,,9.66,,,,15.05,15739.56,47.88
219,100,70,37,19,Amy Martinez,Fitness,1191846,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,41075.75,2024-12-19,496407,334769,17046,87031,7695,4802,3096,,,True,40,20.05,3.43,,,13.27,,,,18.16,27578.17,47.88
219,100,70,37,19,Amy Martinez,Fitness,1191846,Tiktok,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,41075.75,2024-12-20,10587,7276,871,1433,511,302,83,,,True,62,21.21,8.23,,,494.89,,,,9.53,588.17,47.88
220,170,70,37,19,David Davis,Beauty,1281896,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,28276.86,2024-12-07,491788,357874,12652,60966,22043,12736,1175,,,True,53,19.47,2.57,,,24.07,,,,9.29,27321.56,32.96
220,170,70,37,19,David Davis,Beauty,1281896,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,28276.86,2024-12-23,69932,38788,1023,2472,127,1337,167,,,True,31,5.63,1.46,,,169.32,,,,16.32,3885.11,32.96
220,170,70,37,19,David Davis,Beauty,1281896,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,28276.86,2024-12-18,92371,78356,6371,12726,4086,844,666,,,True,57,19.11,6.90,,,42.46,,,,10.45,5131.72,32.96
220,170,70,37,19,David Davis,Beauty,1281896,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,28276.86,2024-12-05,341790,206839,15528,68248,11738,9015,4270,,,True,52,26.04,4.54,,,6.62,,,,27.50,18988.33,32.96
220,170,70,37,19,David Davis,Beauty,1281896,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,28276.86,2024-12-11,386263,298934,47692,72148,3085,2204,12839,,,True,46,20.05,12.35,,,2.20,,,,26.92,21459.06,32.96
220,170,70,37,19,David Davis,Beauty,1281896,Pinterest,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,28276.86,2024-12-23,117326,80668,5257,5244,5345,2056,795,,,True,22,10.78,4.48,,,35.57,,,,15.12,6518.11,32.96
220,170,70,37,19,David Davis,Beauty,1281896,Pinterest,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Holiday 2022: Digitized eco-centric customer loyalty Spotlight,Discount Code,Lead Generation,2024-12-05,2024-12-23,85784.00,18,Post,28276.86,2024-12-09,186548,115042,21821,10933,7077,3972,5537,,,True,34,11.78,11.70,,,5.11,,,,25.37,10363.78,32.96
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-01-19,287172,170597,17034,41984,6644,4437,,964,147196.74,True,,18.48,5.93,,,,93.91,1.63,5.66,,3988.50,63.39
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-02-17,216042,128692,8136,7380,4745,2604,,672,208369.14,True,,6.82,3.77,,,,134.71,2.30,8.26,,3000.58,63.39
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-03-08,277816,186782,25543,9605,8193,4845,,1369,626260.13,True,,8.15,9.19,,,,66.13,6.92,5.36,,3858.56,63.39
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-02-20,475022,286083,54527,90610,4804,7699,,1450,698027.22,True,,21.71,11.48,,,,62.43,7.71,2.66,,6597.53,63.39
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Facebook,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-03-22,68033,37644,4651,1619,1580,1905,,290,30427.36,True,,7.50,6.84,,,,312.16,0.34,6.24,,944.90,63.39
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Instagram,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-03-27,64158,40042,5358,1237,3042,1566,,485,198989.32,True,,9.11,8.35,,,,186.65,2.20,9.05,,891.08,63.39
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Instagram,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-02-13,35364,22522,599,6930,1245,989,,13,4109.70,True,,25.91,1.69,,,,6963.64,0.05,2.17,,491.17,63.39
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Instagram,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-02-27,35804,29967,1886,4793,433,70,,67,31434.80,True,,14.79,5.27,,,,1351.15,0.35,3.55,,497.28,63.39
221,331,71,37,19,Chris Velazquez,Fitness,1175133,Instagram,Jackson-Lawson,Tech,"Dyer, Potter and Mack",Enhanced real-time collaboration x Gamers 2022,Product Review,Conversion,2024-01-17,2024-03-29,142801.49,72,Blog,90527.36,2024-03-18,158058,92537,6097,25951,3997,856,,409,114892.49,True,,19.49,3.86,,,,221.34,1.27,6.71,,2195.25,63.39
222,459,72,38,20,Kristy Hart,Fashion,716113,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17556.68,2023-07-07,201692,128908,22976,27582,7092,1937,,253,80484.53,True,,18.15,11.39,,,,69.39,4.58,1.10,,3361.53,16.14
222,459,72,38,20,Kristy Hart,Fashion,716113,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17556.68,2023-07-02,79841,45244,2840,5908,987,1400,,152,34166.64,True,,10.39,3.56,,,,115.50,1.95,5.35,,1330.68,16.14
222,459,72,38,20,Kristy Hart,Fashion,716113,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17556.68,2023-06-25,420139,243971,59684,48800,13193,1944,,5633,2654715.93,True,,15.22,14.21,,,,3.12,151.21,9.44,,7002.32,16.14
222,459,72,38,20,Kristy Hart,Fashion,716113,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17556.68,2023-07-09,286341,236622,42109,4710,14144,3358,,2444,1080459.26,True,,7.76,14.71,,,,7.18,61.54,5.80,,4772.35,16.14
222,459,72,38,20,Kristy Hart,Fashion,716113,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17556.68,2023-06-18,345943,228097,33872,3642,10782,4449,,3193,723835.37,True,,5.46,9.79,,,,5.50,41.23,9.43,,5765.72,16.14
222,459,72,38,20,Kristy Hart,Fashion,716113,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17556.68,2023-07-21,252311,150347,29527,46404,8188,5895,,2552,59281.00,True,,23.97,11.70,,,,6.88,3.38,8.64,,4205.18,16.14
222,459,72,38,20,Kristy Hart,Fashion,716113,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17556.68,2023-07-10,493003,316609,22711,71513,8174,14280,,1569,394505.75,True,,19.06,4.61,,,,11.19,22.47,6.91,,8216.72,16.14
223,172,72,38,20,David Rodriguez,Tech,1769555,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-06-04,103496,76867,2096,20513,1876,781,,37,10962.63,True,,22.39,2.03,,,,509.84,0.58,1.77,,1724.93,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-05-29,24086,14306,1365,3087,1010,441,,22,2533.79,True,,18.84,5.67,,,,857.45,0.13,1.61,,401.43,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-06-01,110583,76068,4045,16480,4501,2842,,153,65236.41,True,,21.54,3.66,,,,123.29,3.46,3.78,,1843.05,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-06-29,319756,175873,15326,29397,7275,9210,,727,59440.96,True,,14.35,4.79,,,,25.95,3.15,4.74,,5329.27,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-07-25,34939,28891,4677,4942,840,360,,373,116370.18,True,,17.58,13.39,,,,50.57,6.17,7.98,,582.32,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Tiktok,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-07-24,330735,185289,45855,38331,12991,3757,,2453,330341.33,True,,16.65,13.86,,,,7.69,17.51,5.35,,5512.25,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Instagram,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-07-05,134609,75530,16685,15626,2469,140,,686,258041.68,True,,13.55,12.40,,,,27.50,13.68,4.11,,2243.48,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Instagram,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-06-20,423999,245338,57378,40644,6059,10270,,2600,508450.27,True,,13.44,13.53,,,,7.26,26.95,4.53,,7066.65,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Instagram,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-06-03,61827,51102,1024,6396,1494,152,,11,1517.98,True,,13.01,1.66,,,,1714.90,0.08,1.07,,1030.45,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Instagram,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-06-15,7106,5436,388,491,194,210,,38,5295.28,True,,12.59,5.46,,,,496.42,0.28,9.79,,118.43,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Instagram,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-07-27,373710,266746,13060,60844,815,2638,,580,225674.41,True,,17.21,3.49,,,,32.52,11.96,4.44,,6228.50,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Instagram,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-06-22,387642,298257,16822,31256,15977,6623,,1204,185146.99,True,,13.89,4.34,,,,15.67,9.81,7.16,,6460.70,17.34
223,172,72,38,20,David Rodriguez,Tech,1769555,Instagram,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,18863.93,2023-06-10,390435,217203,28218,43998,3289,4032,,1826,332723.03,True,,13.14,7.23,,,,10.33,17.64,6.47,,6507.25,17.34
224,237,72,38,20,Steven Rivera,Tech,1753381,Youtube,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-06-16,455032,278077,19631,66870,3401,1187,,531,261792.42,True,,15.70,4.31,,,,21.27,23.18,2.70,,7583.87,10.38
224,237,72,38,20,Steven Rivera,Tech,1753381,Youtube,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-07-12,446147,248146,61168,80752,17106,11319,,3294,865277.08,True,,24.47,13.71,,,,3.43,76.61,5.39,,7435.78,10.38
224,237,72,38,20,Steven Rivera,Tech,1753381,Youtube,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-06-25,293256,203780,42708,36173,882,6072,,878,312269.42,True,,14.71,14.56,,,,12.86,27.65,2.06,,4887.60,10.38
224,237,72,38,20,Steven Rivera,Tech,1753381,Youtube,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-07-13,440427,337748,47119,78522,6529,3280,,860,298213.38,True,,20.06,10.70,,,,13.13,26.40,1.83,,7340.45,10.38
224,237,72,38,20,Steven Rivera,Tech,1753381,Youtube,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-07-06,425570,283829,10229,31366,6174,4603,,145,14245.45,True,,9.90,2.40,,,,77.89,1.26,1.42,,7092.83,10.38
224,237,72,38,20,Steven Rivera,Tech,1753381,Youtube,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-06-11,98264,73446,2515,13233,254,2931,,205,70248.00,True,,16.71,2.56,,,,55.09,6.22,8.15,,1637.73,10.38
224,237,72,38,20,Steven Rivera,Tech,1753381,X (Twitter),"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-06-18,474972,328260,5215,47833,6820,10270,,191,70417.22,True,,13.67,1.10,,,,59.13,6.23,3.66,,7916.20,10.38
224,237,72,38,20,Steven Rivera,Tech,1753381,X (Twitter),"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-06-12,30229,24457,3175,4201,234,591,,87,20272.80,True,,16.63,10.50,,,,129.82,1.79,2.74,,503.82,10.38
224,237,72,38,20,Steven Rivera,Tech,1753381,X (Twitter),"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,11294.06,2023-07-06,205182,158763,25689,24362,7536,3635,,1230,492593.65,True,,17.32,12.52,,,,9.18,43.62,4.79,,3419.70,10.38
225,402,72,38,20,Elizabeth Sharp,Beauty,1429096,Pinterest,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17307.72,2023-06-06,369138,287072,23119,3886,4567,514,,1789,99044.00,True,,2.43,6.26,,,,9.67,5.72,7.74,,6152.30,15.91
225,402,72,38,20,Elizabeth Sharp,Beauty,1429096,Pinterest,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17307.72,2023-07-23,9121,5371,712,1053,209,66,,31,6591.12,True,,14.56,7.81,,,,558.31,0.38,4.35,,152.02,15.91
225,402,72,38,20,Elizabeth Sharp,Beauty,1429096,Pinterest,"Harrison, Johnson and Roberts",Health,"Rodriguez, Figueroa and Sanchez",Virtual well-modulated projection Launch Campaign 2022,Discount Code,Conversion,2023-05-29,2023-07-28,108807.46,60,Blog,17307.72,2023-06-24,426536,241227,18388,36376,5415,10683,,797,65391.89,True,,12.30,4.31,,,,21.72,3.78,4.33,,7108.93,15.91
